,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
18,19,-7.712161551327319,1.8217569337508621e-06,2,0.03631107501113462,136,197.0,497,66,79,s_q_exc_4_10,"[[4], [10]]",0.15630621832504027
19,20,-7.712162916968479,1.365641160155917e-06,2,0.03630970936997446,163,210.0,530,66,79,"d_q_exc_[5, 8]_[9, 10]","[[5, 8], [9, 10]]",0.08721793245082185
20,21,-7.712164055050342,1.138081862528395e-06,0,0.036308571288111935,138,223.0,563,77,79,"d_q_exc_[0, 11]_[4, 5]","[[0, 11], [4, 5]]",0.0025723873381560216
21,22,-7.712165081878539,1.0268281975811533e-06,2,0.036307544459914354,168,236.0,596,77,90,"d_q_exc_[1, 8]_[4, 9]","[[1, 8], [4, 9]]",0.12770992783295498
22,23,-7.712165803957829,7.220792896944772e-07,0,0.03630682238062466,185,249.0,629,86,101,"d_q_exc_[1, 3]_[5, 11]","[[1, 3], [5, 11]]",-0.001441582508000564
23,24,-7.712166374544177,5.705863479477102e-07,0,0.03630625179427671,187,262.0,662,97,112,"d_q_exc_[1, 11]_[3, 5]","[[1, 11], [3, 5]]",0.0019589285737865404
24,25,-7.712166471144,9.659982325160854e-08,0,0.03630615519445346,146,275.0,695,102,118,"d_q_exc_[0, 3]_[1, 2]","[[0, 3], [1, 2]]",0.024085139509995235
25,26,-7.71216656700768,9.5863679661079e-08,1,0.0363060593307738,199,288.0,728,102,118,"d_q_exc_[3, 10]_[6, 7]","[[3, 10], [6, 7]]",-0.04528110795466224
26,27,-7.7121666471152865,8.010760677024109e-08,9,0.03630597922316703,257,301.0,761,107,124,"d_q_exc_[0, 11]_[1, 4]","[[0, 11], [1, 4]]",-0.07101263024297905
27,28,-7.71216671804798,7.093269349667253e-08,8,0.03630590829047353,173,314.0,794,107,124,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.09982110549317524
28,29,-7.71216671829848,2.505000651353839e-10,0,0.03630590803997347,113,327.0,827,107,124,"d_q_exc_[2, 5]_[3, 4]","[[2, 5], [3, 4]]",-0.0036139765564066587
29,30,-7.71216671843603,1.375495273236993e-10,0,0.03630590790242394,132,340.0,860,110,124,"d_q_exc_[0, 9]_[5, 8]","[[0, 9], [5, 8]]",-1.3553847660277074e-05
30,31,-7.712166718456524,2.049471703458039e-11,0,0.03630590788192922,82,353.0,893,121,124,"d_q_exc_[0, 3]_[2, 5]","[[0, 3], [2, 5]]",4.014866788771966e-06
31,32,-7.71216671846048,3.955946681344358e-12,0,0.036305907877973276,84,366.0,926,121,124,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",0.0003107324899024843
32,33,-7.71216671846175,1.270095140171179e-12,2,0.03630590787670318,9,379.0,959,121,124,"d_q_exc_[2, 5]_[3, 4]","[[2, 5], [3, 4]]",0.000208715100568859
33,34,-7.712166718462769,1.0187406473960436e-12,0,0.03630590787568444,70,392.0,992,121,124,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.0001384566437402651
34,35,-7.712166718463618,8.490985692333197e-13,0,0.03630590787483534,82,405.0,1025,121,124,"d_q_exc_[4, 11]_[6, 7]","[[4, 11], [6, 7]]",-0.00012676634603099376
