,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
21,22,-7.780647425928391,8.532673221317566e-06,4,5.869217415899186e-05,153,256.0,648,99,99,"d_q_exc_[0, 11]_[3, 10]","[[0, 11], [3, 10]]",-0.014720319834442405
22,23,-7.780658199352536,1.0773424144794319e-05,0,4.791875001419754e-05,156,259.0,655,102,103,s_q_exc_0_2,"[[0], [2]]",0.005811667126831619
23,24,-7.780678487462572,2.0288110035515672e-05,0,2.763063997868187e-05,175,272.0,688,113,114,"d_q_exc_[0, 11]_[1, 2]","[[0, 11], [1, 2]]",0.4583135625212807
24,25,-7.7806895431992436,1.1055736671927718e-05,9,1.6574903306754152e-05,202,285.0,721,113,114,"d_q_exc_[1, 4]_[5, 10]","[[1, 4], [5, 10]]",0.004808871986750801
25,26,-7.780694410291431,4.8670921870552775e-06,0,1.1707811119698874e-05,208,298.0,754,124,125,"d_q_exc_[0, 2]_[4, 10]","[[0, 2], [4, 10]]",-0.0019932141998967082
26,27,-7.780698151577516,3.7412860853791585e-06,0,7.966525034319716e-06,152,311.0,787,135,136,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.0033816473413233595
27,28,-7.7807006176695594,2.4660920434627087e-06,0,5.500432990857007e-06,173,324.0,820,146,147,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.000939831331623162
28,29,-7.780702503855015,1.8861854558238633e-06,1,3.6142475350331438e-06,140,327.0,827,149,151,s_q_exc_0_4,"[[0], [4]]",-0.00045688137430325676
29,30,-7.780703947565681,1.4437106656828291e-06,0,2.1705368693503146e-06,155,340.0,860,160,162,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.001025811195403663
30,31,-7.780704852174264,9.046085827080219e-07,4,1.2659282866422927e-06,177,353.0,893,171,173,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.0016989360817513816
31,32,-7.780705492045814,6.398715504118968e-07,3,6.260567362303959e-07,163,366.0,926,171,173,"d_q_exc_[1, 10]_[4, 11]","[[1, 10], [4, 11]]",-0.0005277943498591147
32,33,-7.780705701242092,2.0919627807813868e-07,4,4.1686045815225725e-07,180,379.0,959,171,173,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.23663534622537
33,34,-7.780705886583194,1.8534110157730765e-07,4,2.315193565749496e-07,197,392.0,992,182,184,"d_q_exc_[0, 5]_[1, 10]","[[0, 5], [1, 10]]",0.024446114849281622
34,35,-7.780706001146815,1.1456362170036982e-07,3,1.1695573487457978e-07,187,405.0,1025,182,184,"d_q_exc_[1, 10]_[2, 11]","[[1, 10], [2, 11]]",-0.005444117225567189
35,36,-7.780706033184186,3.2037370978343915e-08,0,8.491836389623586e-08,243,418.0,1058,182,184,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.0011075349303552966
36,37,-7.780706052452256,1.92680698063441e-08,0,6.565029408989176e-08,218,431.0,1091,193,195,"d_q_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",0.00040872129004263983
37,38,-7.780706060457869,8.005613061357053e-09,0,5.7644681028534706e-08,82,444.0,1124,204,206,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",-0.00016062140665213864
38,39,-7.780706067078712,6.620842540883132e-09,1,5.1023838487651574e-08,179,457.0,1157,215,217,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.0008804713367267094
39,40,-7.7807060711624425,4.083730686943454e-09,5,4.694010780070812e-08,133,470.0,1190,215,217,"d_q_exc_[1, 2]_[3, 4]","[[1, 2], [3, 4]]",-0.0030584649870063225
40,41,-7.780706079096833,7.93439092205972e-09,3,3.90057168786484e-08,207,483.0,1223,215,217,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.0027245628811401958
41,42,-7.7807060907232,1.1626366536177102e-08,1,2.7379350342471298e-08,214,496.0,1256,215,217,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.08647744499619686
42,43,-7.780706100443656,9.720456439765712e-09,5,1.7658893902705586e-08,220,509.0,1289,226,228,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",-0.0006630442512010662
43,44,-7.780706102118861,1.6752048637158623e-09,0,1.5983689038989723e-08,109,522.0,1322,237,239,"d_q_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",-1.9442296934031834e-05
44,45,-7.780706103049647,9.307861148499796e-10,1,1.5052902924139744e-08,128,535.0,1355,248,250,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",6.18505963490925e-05
45,46,-7.780706103440992,3.913447343961707e-10,0,1.4661558189743573e-08,90,548.0,1388,248,250,"d_q_exc_[2, 5]_[6, 7]","[[2, 5], [6, 7]]",-0.001384285380870901
46,47,-7.780706104028749,5.877565101286564e-10,7,1.4073801679614917e-08,136,561.0,1421,259,261,"d_q_exc_[0, 5]_[3, 4]","[[0, 5], [3, 4]]",-0.00020185381472788462
47,48,-7.780706104450291,4.2154280066597494e-10,0,1.3652258878948942e-08,96,574.0,1454,259,261,"d_q_exc_[4, 11]_[8, 9]","[[4, 11], [8, 9]]",0.00010414028234400872
48,49,-7.780706105839699,1.3894077000031757e-09,6,1.2262851178945766e-08,275,587.0,1487,259,261,"d_q_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",-0.011445991358129612
49,50,-7.7807061061770515,3.3735236826260007e-10,8,1.1925498810683166e-08,180,590.0,1494,259,261,s_q_exc_1_5,"[[1], [5]]",0.0022630105825930144
50,51,-7.780706108222272,2.045220881541354e-09,9,9.880277929141812e-09,312,603.0,1527,259,261,"d_q_exc_[1, 4]_[2, 3]","[[1, 4], [2, 3]]",0.008005531453409803
51,52,-7.780706112703988,4.481715443205303e-09,3,5.398562485936509e-09,297,616.0,1560,270,272,"d_q_exc_[0, 5]_[2, 11]","[[0, 5], [2, 11]]",-0.0023317914389206595
52,53,-7.780706113312787,6.087992332481917e-10,6,4.789763252688317e-09,88,629.0,1593,270,272,"d_q_exc_[2, 11]_[4, 5]","[[2, 11], [4, 5]]",0.00015094657936694518
53,54,-7.780706114165803,8.53016324242617e-10,8,3.9367469284457e-09,191,642.0,1626,281,283,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.00016152406000478472
54,55,-7.780706114434412,2.6860824675623007e-10,0,3.66813868168947e-09,80,655.0,1659,292,294,"d_q_exc_[0, 1]_[3, 4]","[[0, 1], [3, 4]]",9.688430673591819e-06
55,56,-7.780706114556147,1.2173551056093856e-10,3,3.5464031711285315e-09,36,668.0,1692,303,305,"d_q_exc_[0, 1]_[2, 5]","[[0, 1], [2, 5]]",-1.9749277498424576e-05
56,57,-7.780706114629128,7.298073256833959e-11,1,3.473422438560192e-09,66,681.0,1725,303,305,"d_q_exc_[1, 3]_[4, 10]","[[1, 3], [4, 10]]",1.2440078090587896
57,58,-7.7807061146808305,5.170264216758369e-11,4,3.4217197963926083e-09,55,694.0,1758,314,316,"d_q_exc_[0, 2]_[3, 5]","[[0, 2], [3, 5]]",-2.6304373089562748e-05
58,59,-7.780706114702467,2.163691448231475e-11,5,3.4000828819102935e-09,25,707.0,1791,325,327,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",0.00010653701416954257
59,60,-7.780706114742152,3.9684699970621296e-11,8,3.3603981819396722e-09,78,720.0,1824,325,327,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",-0.000977013257164499
60,61,-7.78070611497759,2.354374473156895e-10,0,3.1249607346239827e-09,150,733.0,1857,325,327,"d_q_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",0.001198489745400207
61,62,-7.780706115066626,8.903633386125875e-11,6,3.035924400762724e-09,185,746.0,1890,336,338,"d_q_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",1.8350034033484488e-05
62,63,-7.780706115129397,6.277112163388665e-11,4,2.9731532791288373e-09,128,759.0,1923,347,349,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0007285648771589349
63,64,-7.780706116427273,1.2978755847825596e-09,4,1.6752776943462777e-09,249,772.0,1956,347,349,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",0.001038269266511171
64,65,-7.780706116434213,6.9402261715367786e-12,7,1.668337468174741e-09,109,785.0,1989,347,349,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",-1.8042764072219223e-05
65,66,-7.780706116801307,3.6709391082467846e-10,6,1.3012435573500625e-09,116,798.0,2022,358,360,"d_q_exc_[0, 3]_[4, 5]","[[0, 3], [4, 5]]",0.0017441891292390864
66,67,-7.780706117121584,3.2027713814386516e-10,9,9.809664192061973e-10,214,811.0,2055,358,360,"d_q_exc_[4, 11]_[6, 7]","[[4, 11], [6, 7]]",0.005403511649518753
67,68,-7.780706117159417,3.7832847965546534e-11,0,9.431335712406508e-10,140,824.0,2088,358,360,"d_q_exc_[2, 5]_[10, 11]","[[2, 5], [10, 11]]",-1.7817361825254077e-05
68,69,-7.780706117160022,6.048495038157853e-13,4,9.42528721736835e-10,93,837.0,2121,369,371,"d_q_exc_[0, 3]_[2, 5]","[[0, 3], [2, 5]]",-1.6185707934316015e-06
