,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
12,13,-7.7806508242627,1.985970744655674e-05,0,5.5293839915648846e-05,84,129.0,325,66,66,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0019282145779445413
13,14,-7.780670423881657,1.9599618956256393e-05,2,3.569422095939245e-05,95,142.0,358,66,66,"d_q_exc_[2, 5]_[10, 11]","[[2, 5], [10, 11]]",-0.8798894180546261
14,15,-7.780683376756803,1.2952875146687859e-05,5,2.2741345812704594e-05,96,155.0,391,66,66,"d_q_exc_[2, 5]_[4, 11]","[[2, 5], [4, 11]]",-0.7458565006333367
15,16,-7.780691162582322,7.785825518524803e-06,5,1.4955520294179792e-05,112,168.0,424,66,66,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",-0.5834790525383354
16,17,-7.780695781222517,4.6186401947423406e-06,5,1.0336880099437451e-05,132,181.0,457,66,66,"d_q_exc_[2, 5]_[3, 10]","[[2, 5], [3, 10]]",-0.5163352420864322
17,18,-7.7806996592615185,3.878039001925515e-06,0,6.458841097511936e-06,123,194.0,490,66,66,"d_q_exc_[1, 10]_[2, 3]","[[1, 10], [2, 3]]",0.1478095626160435
18,19,-7.78070228258603,2.6233245113971293e-06,9,3.835516586114807e-06,167,207.0,523,66,71,"d_q_exc_[5, 10]_[8, 9]","[[5, 10], [8, 9]]",0.31161212627329427
19,20,-7.780703686961418,1.4043753884251942e-06,0,2.4311411976896125e-06,100,220.0,556,66,80,"d_q_exc_[1, 10]_[3, 4]","[[1, 10], [3, 4]]",0.15916167443506843
20,21,-7.780704855579531,1.1686181125014627e-06,0,1.2625230851881497e-06,117,233.0,589,66,81,"d_q_exc_[1, 5]_[3, 11]","[[1, 5], [3, 11]]",-0.23584732507927936
21,22,-7.780705341393052,4.858135209673264e-07,2,7.767095642208233e-07,148,246.0,622,67,86,"d_q_exc_[3, 4]_[6, 7]","[[3, 4], [6, 7]]",0.1547701685784129
22,23,-7.780705851309922,5.099168705058332e-07,7,2.6679269371499004e-07,163,259.0,655,73,96,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.17930041582078127
23,24,-7.7807060479143875,1.9660446515246122e-07,1,7.018822856252882e-08,182,272.0,688,73,96,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.1799662854613273
24,25,-7.780706112631393,6.471700508825506e-08,3,5.4712234742737564e-09,208,285.0,721,77,96,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",-0.0006286241718509169
25,26,-7.7807061175583865,4.926993923959344e-09,0,5.442295503144123e-10,241,298.0,754,77,96,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",0.01786075532881725
26,27,-7.780706118052971,4.945848175452738e-10,7,4.96447327691385e-11,171,311.0,787,86,96,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",-0.0027545424688875026
27,28,-7.780706118097427,4.445599444125037e-11,3,5.188738327888132e-12,187,324.0,820,91,102,"d_q_exc_[0, 11]_[1, 4]","[[0, 11], [1, 4]]",-0.0011832988685987682
28,29,-7.78070611809924,1.8127721546079556e-12,1,3.375966173280176e-12,42,337.0,853,91,106,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",0.00048437986507013104
29,30,-7.78070611810098,1.7399415241925453e-12,4,1.6360246490876307e-12,21,350.0,886,99,112,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-8.824649253803927e-07
30,31,-7.780706118101513,5.329070518200751e-13,0,1.1031175972675555e-12,6,363.0,919,108,123,"d_q_exc_[1, 10]_[2, 3]","[[1, 10], [2, 3]]",7.812496803330546e-05
