,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
84,85,-15.094374892416976,1.0936183514331788e-08,2,0.23721718178143902,302,1005.0,2545,333,355,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0014466171209765485
85,86,-15.094374905581105,1.3164129342158049e-08,0,0.23721716861730968,294,1018.0,2578,344,366,"d_q_exc_[1, 12]_[4, 11]","[[1, 12], [4, 11]]",0.015950281043122527
86,87,-15.094374910644463,5.063357733092744e-09,0,0.23721716355395195,168,1031.0,2611,350,376,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.004905524634612234
87,88,-15.094374912987417,2.3429542750363908e-09,1,0.23721716121099767,217,1044.0,2644,361,387,"d_q_exc_[1, 2]_[3, 10]","[[1, 2], [3, 10]]",0.0015916858311431988
88,89,-15.094374914582144,1.5947261289284143e-09,9,0.23721715961627154,226,1057.0,2677,367,397,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",-0.0009308587393711212
89,90,-15.094374917644954,3.0628104497054665e-09,2,0.2372171565534611,239,1070.0,2710,373,407,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.0009320427503753234
90,91,-15.094374936320786,1.8675832436088058e-08,1,0.23721713787762866,302,1083.0,2743,373,407,"d_q_exc_[4, 13]_[10, 11]","[[4, 13], [10, 11]]",0.020913795459122215
91,92,-15.094374941186437,4.865650993224335e-09,1,0.23721713301197767,310,1096.0,2776,373,407,"d_q_exc_[0, 13]_[5, 10]","[[0, 13], [5, 10]]",-0.00798407612388637
92,93,-15.094374946609769,5.423331117526686e-09,0,0.23721712758864655,263,1099.0,2783,373,407,s_q_exc_2_10,"[[2], [10]]",-0.0329270845007835
93,94,-15.094374951053407,4.443638346174339e-09,7,0.2372171231450082,378,1112.0,2816,373,407,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.004892231927178821
94,95,-15.094374954754368,3.7009613151894882e-09,2,0.2372171194440469,260,1125.0,2849,373,407,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",0.004859245872865169
95,96,-15.094374957216761,2.462392956203985e-09,3,0.23721711698165393,326,1138.0,2882,383,417,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.0035728369634618583
96,97,-15.094374958282224,1.065462384985949e-09,9,0.23721711591619155,470,1151.0,2915,383,417,"d_q_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",-0.0005489570724863783
97,98,-15.094374958955902,6.736780022720268e-10,4,0.23721711524251354,297,1164.0,2948,390,428,"d_q_exc_[1, 4]_[3, 12]","[[1, 4], [3, 12]]",0.0015579802588216204
