,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
12,13,-7.718557477971633,1.0103843321118688e-05,1,0.034620453569551124,152,129.0,325,66,66,"d_q_exc_[4, 11]_[8, 9]","[[4, 11], [8, 9]]",0.43094634675530913
13,14,-7.7185656095183965,8.131546763934239e-06,4,0.03461232202278719,77,132.0,332,66,66,s_q_exc_2_10,"[[2], [10]]",-0.1767785482770482
14,15,-7.718578606539906,1.2997021509697504e-05,8,0.03459932500127749,82,135.0,339,69,70,s_q_exc_0_10,"[[0], [10]]",-0.004447747811857883
15,16,-7.7185836531179755,5.04657806921216e-06,0,0.03459427842320828,114,148.0,372,69,70,"d_q_exc_[3, 10]_[8, 9]","[[3, 10], [8, 9]]",-0.28769365832582616
16,17,-7.718587733839697,4.080721721422265e-06,0,0.03459019770148686,112,161.0,405,69,70,"d_q_exc_[5, 10]_[8, 9]","[[5, 10], [8, 9]]",-0.5427276402811169
17,18,-7.718590666317521,2.9324778241246463e-06,0,0.03458726522366273,111,174.0,438,69,70,"d_q_exc_[3, 6]_[4, 7]","[[3, 6], [4, 7]]",-0.10546314674505462
18,19,-7.718591920244124,1.2539266034394814e-06,6,0.034586011297059294,145,187.0,471,69,70,"d_q_exc_[1, 4]_[5, 10]","[[1, 4], [5, 10]]",0.15084827698443093
19,20,-7.718592903191163,9.829470384303818e-07,0,0.03458502835002086,169,200.0,504,80,81,"d_q_exc_[0, 3]_[1, 2]","[[0, 3], [1, 2]]",0.07197141520655378
20,21,-7.718593626789737,7.235985739484363e-07,9,0.034584304751446915,163,213.0,537,91,92,"d_q_exc_[0, 7]_[6, 11]","[[0, 7], [6, 11]]",-0.004306689367915588
21,22,-7.7185945271677845,9.003780476746215e-07,7,0.03458340437339924,184,226.0,570,91,92,"d_q_exc_[1, 4]_[2, 5]","[[1, 4], [2, 5]]",0.22689417198281814
22,23,-7.718595540709391,1.013541606198487e-06,1,0.03458239083179304,163,239.0,603,102,103,"d_q_exc_[0, 7]_[5, 6]","[[0, 7], [5, 6]]",0.0013093424032409409
23,24,-7.718596074164304,5.334549131319477e-07,1,0.03458185737687991,234,252.0,636,102,103,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",0.06842336030213678
24,25,-7.718596506088356,4.319240520800349e-07,3,0.03458142545282783,176,265.0,669,102,103,"d_q_exc_[1, 10]_[4, 5]","[[1, 10], [4, 5]]",-0.11796180851022799
25,26,-7.7185965972628,9.117444399464603e-08,9,0.034581334278383835,251,278.0,702,102,103,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.11709589122288067
26,27,-7.71859664185419,4.4591390135906295e-08,0,0.0345812896869937,168,291.0,735,102,112,"d_q_exc_[1, 3]_[5, 11]","[[1, 3], [5, 11]]",0.00016816424426258306
27,28,-7.718596660814767,1.89605771083734e-08,7,0.03458127072641659,208,304.0,768,102,112,"d_q_exc_[4, 7]_[5, 6]","[[4, 7], [5, 6]]",0.043065721267905324
28,29,-7.718596680622951,1.9808183537861623e-08,6,0.03458125091823305,243,317.0,801,102,112,"d_q_exc_[2, 5]_[8, 9]","[[2, 5], [8, 9]]",0.054161599198257804
29,30,-7.718596681123694,5.007434467074745e-10,4,0.034581250417489606,202,330.0,834,113,114,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",-0.000234366527761126
30,31,-7.718596681223872,1.0017764395797712e-10,8,0.03458125031731196,208,343.0,867,113,114,"d_q_exc_[2, 7]_[5, 6]","[[2, 7], [5, 6]]",0.0026477398030638876
31,32,-7.718596681240956,1.708411190293191e-11,0,0.03458125030022785,103,356.0,900,113,114,"d_q_exc_[3, 10]_[4, 11]","[[3, 10], [4, 11]]",-0.0005416201022166707
32,33,-7.71859668124219,1.233679824963474e-12,5,0.03458125029899417,206,359.0,907,113,114,s_q_exc_4_10,"[[4], [10]]",-6.138509681183236e-05
33,34,-7.718596681243259,1.0693668173189508e-12,0,0.034581250297924804,5,372.0,940,113,114,"d_q_exc_[2, 5]_[3, 4]","[[2, 5], [3, 4]]",-0.00020381170862864665
34,35,-7.718596681244224,9.654499422140361e-13,0,0.034581250296959354,186,385.0,973,113,114,"d_q_exc_[3, 4]_[8, 9]","[[3, 4], [8, 9]]",7.459732305183296e-05
