,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
147,147,-15.5952350837993,4.12770280178165E-08,1.15019212216794E-05,251,850,1291,176,141,1j [X0 Y1 X2 X11],[],-0.000290554010029
148,148,-15.5952352053191,1.21519851958851E-07,1.13804013697205E-05,213,856,1300,176,144,1j [Y0 Y2 Y5 X13],[],0.000885754019161
149,149,-15.5952354086405,2.03321336655904E-07,1.11770800330646E-05,219,862,1309,176,144,1j [X1 X2 Y6 X7],[],-0.012236248363888
150,150,-15.5952355433674,1.34726905187677E-07,1.10423531278769E-05,179,868,1318,176,147,1j [X0 Y11 Y12 Y13],[],-0.002348513587165
151,151,-15.5952355779841,3.46167254861029E-08,1.10077364023908E-05,143,874,1327,180,147,1j [X0 X1 X3 Y10],[],0.000581572397909
152,152,-15.5952360364975,4.58513371270897E-07,1.05492230311199E-05,272,880,1336,180,150,1j [X4 X10 X11 Y13],[],0.013141819327184
153,153,-15.5952361624362,1.2593867992905E-07,1.04232843511909E-05,225,886,1345,180,150,1j [Y6 Y7 X10 Y11],[],0.004750247826667
154,154,-15.595236554481,3.92044814390147E-07,1.00312395368007E-05,262,892,1354,180,153,1j [Y2 X11 X12 X13],[],0.004062968883476
155,155,-15.5952366209136,6.64326442745278E-08,9.96480689252621E-06,258,898,1363,180,153,1j [Y5 Y6 Y7 X12],[],0.000489925064757
156,156,-15.5952374650382,8.44124580012817E-07,9.1206823125134E-06,258,904,1372,182,153,1j [Y3 X4 Y11 Y12],[],-0.002547935868921
157,157,-15.595237538946,7.39077936628974E-08,9.0467745188505E-06,233,910,1381,182,156,1j [Y0 X4 Y11 Y13],[],0.005729701306868
158,158,-15.5952377494263,2.10480296303217E-07,8.83629422254728E-06,278,916,1390,186,156,1j [X0 Y3 Y4 Y5],[],-0.003988208903976
159,159,-15.5952390735607,1.32413442166524E-06,7.51215980088205E-06,324,922,1399,186,159,1j [Y10 Y11 X12 Y13],[],0.009760462940428
160,160,-15.5952393193143,2.45753581040731E-07,7.26640621984132E-06,270,928,1408,190,159,1j [Y0 Y3 Y5 X12],[],-0.005918958490208
161,161,-15.5952393945028,7.51885096406113E-08,7.1912177102007E-06,290,934,1417,194,162,1j [Y0 Y3 Y4 X13],[],0.004535252726275
162,162,-15.5952394684896,7.39868397658938E-08,7.11723087043481E-06,239,940,1426,194,162,1j [Y1 X2 Y5 Y12],[],0.008470608691006
163,163,-15.5952395207594,5.22697778393422E-08,7.06496109259547E-06,231,946,1435,198,162,1j [X0 Y3 Y8 Y9],[],-0.000221245268885
164,164,-15.595239578875,5.81155443768466E-08,7.00684554821862E-06,296,952,1444,198,165,1j [Y1 X2 X4 X13],[],0.00100151925028
165,165,-15.5952397435125,1.64637489419306E-07,6.84220805879932E-06,293,958,1453,198,165,1j [Y5 X10 X11 X12],[],-0.003604221722207
166,166,-15.5952397803037,3.67912846854779E-08,6.80541677411384E-06,356,964,1462,198,165,1j [Y0 X1 Y4 Y5],[],0.000302391697259
167,167,-15.5952398166165,3.63127323765866E-08,6.76910404173725E-06,221,970,1471,202,165,1j [Y0 Y1 Y3 X10],[],0.001421518467471
168,168,-15.5952398606495,4.40330172324366E-08,6.72507102450481E-06,232,976,1480,202,165,1j [X0 Y1 X5 X12],[],0.001762410473567
169,169,-15.5952398950099,3.43604167341027E-08,6.69071060777071E-06,271,982,1489,206,168,1j [X0 X3 X12 Y13],[],0.002062504020678
170,170,-15.5952399163315,2.13216093669644E-08,6.66938899840375E-06,265,988,1498,206,168,1j [Y0 Y6 Y7 X11],[],0.000145405650022
171,171,-15.5952401576787,2.41347223095545E-07,6.4280417753082E-06,347,994,1507,206,168,1j [X1 X6 Y7 X10],[],0.000177256744516
172,172,-15.595240173067,1.53882702136343E-08,6.41265350509457E-06,275,1000,1516,206,171,1j [X1 X5 X11 Y13],[],0.006559866276254
173,173,-15.5952401846665,1.15994467364544E-08,6.40105405835811E-06,248,1006,1525,210,171,1j [Y1 X3 X4 X12],[],0.000983128993256
174,174,-15.5952406469977,4.62331207984335E-07,5.93872285037378E-06,336,1012,1534,210,171,1j [X0 Y2 X4 X12],[],0.001673005991603
175,175,-15.5952408348485,1.8785086375317E-07,5.75087198662061E-06,246,1018,1543,210,174,1j [Y0 Y4 Y11 X13],[],0.004581283783843
176,176,-15.5952409258965,9.10479336369008E-08,5.65982405298371E-06,293,1024,1552,214,174,1j [X0 Y3 X10 X11],[],0.000292634945324
177,177,-15.5952409508157,2.49192879664406E-08,5.63490476501727E-06,332,1030,1561,218,174,1j [Y1 Y3 X4 Y12],[],0.002505686839331
178,178,-15.5952411578549,2.07039198230063E-07,5.4278655667872E-06,334,1036,1570,218,174,1j [Y4 X5 Y6 Y7],[],-0.002768271388404
179,179,-15.5952411788467,2.09917985216634E-08,5.40687376826554E-06,280,1042,1579,218,177,1j [Y4 Y6 Y7 X13],[],-0.005947653686938
